customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,year,month,month_name,yearmonth,is_completed,order_revenue,items_per_order
12146,65,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,3145.64,786.41,4,2024-04-19,Expedited,"Extended Warranty, Impulse Item, Accessory",159.74,2024,4,April,2024-04,0,3145.64,4
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-05-08,Expedited,"Accessory, Impulse Item",128.63,2024,5,May,2024-05,1,674.32,1
12146,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-15,Standard,"Extended Warranty, Impulse Item, Extended Warranty",237.73,2024,5,May,2024-05,1,6068.88,9
12146,65,Female,No,Headphones,HDP456,2,Completed,PayPal,1083.54,361.18,3,2024-05-19,Same Day,None,0.0,2024,5,May,2024-05,1,1083.54,3
12147,50,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-09-09,Expedited,"Extended Warranty, Impulse Item",157.04,2024,9,September,2024-09,0,4045.92,6
12148,32,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-01-03,Standard,None,0.0,2024,1,January,2024-01,1,5504.87,7
12148,32,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-04-01,Same Day,"Impulse Item, Extended Warranty, Accessory",204.54,2024,4,April,2024-04,1,1572.82,2
12149,20,Male,No,Headphones,HDP456,4,Cancelled,PayPal,3611.8,361.18,10,2024-05-02,Standard,None,0.0,2024,5,May,2024-05,0,3611.8,10
12149,20,Male,No,Laptop,LTP123,4,Completed,PayPal,1348.64,674.32,2,2024-05-13,Expedited,Impulse Item,10.88,2024,5,May,2024-05,1,1348.64,2
12150,50,Female,No,Headphones,HDP456,4,Cancelled,PayPal,1083.54,361.18,3,2024-05-07,Same Day,Extended Warranty,38.55,2024,5,May,2024-05,0,1083.54,3
12151,25,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-09-21,Standard,None,0.0,2024,9,September,2024-09,0,1805.9,5
12152,32,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,919.0,459.5,2,2024-09-09,Standard,"Impulse Item, Impulse Item, Extended Warranty",237.68,2024,9,September,2024-09,1,919.0,2
12153,36,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-05-09,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",127.49,2024,5,May,2024-05,1,5698.4,5
12154,47,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-01-24,Same Day,"Impulse Item, Accessory, Extended Warranty",213.82,2024,1,January,2024-01,1,2889.44,8
12155,75,Female,Yes,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-01-03,Same Day,None,0.0,2024,1,January,2024-01,1,1348.64,2
12156,48,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2889.44,361.18,8,2024-09-15,Expedited,"Impulse Item, Impulse Item",143.11,2024,9,September,2024-09,0,2889.44,8
12157,56,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-04,Same Day,"Extended Warranty, Accessory",184.03,2024,9,September,2024-09,1,2297.5,5
12158,49,Male,No,Laptop,LTP123,4,Completed,PayPal,4045.92,674.32,6,2024-04-14,Expedited,Impulse Item,18.78,2024,4,April,2024-04,1,4045.92,6
12158,49,Male,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-05-09,Same Day,"Impulse Item, Extended Warranty",62.97,2024,5,May,2024-05,1,7864.1,10
12159,66,Female,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-01-01,Expedited,None,0.0,2024,1,January,2024-01,1,1805.9,5
12159,66,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-03-21,Same Day,Accessory,26.05,2024,3,March,2024-03,1,4595.0,10
12161,36,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-06-28,Expedited,"Accessory, Extended Warranty, Impulse Item",185.03,2024,6,June,2024-06,1,3676.0,8
12162,68,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-06-21,Expedited,"Impulse Item, Extended Warranty",87.29,2024,6,June,2024-06,1,1444.72,4
12163,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1838.0,459.5,4,2024-05-31,Same Day,Extended Warranty,82.64,2024,5,May,2024-05,1,1838.0,4
12164,74,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-01-06,Expedited,Extended Warranty,59.24,2024,1,January,2024-01,0,1348.64,2
12165,79,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-05-31,Standard,Accessory,73.38,2024,5,May,2024-05,0,1348.64,2
12165,79,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4595.0,459.5,10,2024-08-05,Standard,"Accessory, Extended Warranty, Extended Warranty",210.42,2024,8,August,2024-08,1,4595.0,10
12169,59,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-05-17,Standard,"Extended Warranty, Accessory, Impulse Item",202.71,2024,5,May,2024-05,1,3145.64,4
12169,59,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Same Day,None,0.0,2024,5,May,2024-05,1,459.5,1
12171,71,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-01-14,Same Day,None,0.0,2024,1,January,2024-01,1,1348.64,2
12171,71,Male,No,Tablet,TBL345,3,Completed,PayPal,5504.87,786.41,7,2024-01-14,Expedited,None,0.0,2024,1,January,2024-01,1,5504.87,7
12171,71,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-05-05,Standard,"Extended Warranty, Impulse Item",98.97,2024,5,May,2024-05,0,674.32,1
12172,31,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595.0,459.5,10,2024-02-09,Standard,"Extended Warranty, Extended Warranty",124.6,2024,2,February,2024-02,0,4595.0,10
12172,31,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-07-28,Standard,None,0.0,2024,7,July,2024-07,1,3216.5,7
12174,70,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-06-02,Expedited,"Extended Warranty, Accessory, Accessory",117.52,2024,6,June,2024-06,1,1378.5,3
12175,62,Female,No,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-05-17,Standard,"Extended Warranty, Accessory",97.35,2024,5,May,2024-05,1,6838.08,6
12175,62,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-09-11,Expedited,Accessory,77.1,2024,9,September,2024-09,1,6291.28,8
12176,18,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,459.5,459.5,1,2024-07-19,Standard,None,0.0,2024,7,July,2024-07,1,459.5,1
12177,29,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-02-13,Expedited,None,0.0,2024,2,February,2024-02,0,5698.4,5
12179,78,Female,No,Tablet,TBL345,2,Completed,Credit Card,6291.28,786.41,8,2024-03-06,Standard,"Impulse Item, Impulse Item",114.88,2024,3,March,2024-03,1,6291.28,8
12179,78,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,2024-06-29,Same Day,"Extended Warranty, Accessory, Accessory",166.66,2024,6,June,2024-06,0,1805.9,5
12181,25,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-04-05,Same Day,"Extended Warranty, Extended Warranty",43.97,2024,4,April,2024-04,1,2167.08,6
12181,25,Male,No,Smartwatch,SWT567,5,Completed,PayPal,2757.0,459.5,6,2024-07-08,Standard,"Accessory, Accessory, Extended Warranty",195.39,2024,7,July,2024-07,1,2757.0,6
12182,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,6743.2,674.32,10,2024-03-22,Same Day,"Impulse Item, Impulse Item",133.91,2024,3,March,2024-03,0,6743.2,10
12182,50,Male,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-08-05,Same Day,"Accessory, Accessory",157.91,2024,8,August,2024-08,1,2697.28,4
12183,48,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,2297.5,459.5,5,2024-05-21,Standard,"Impulse Item, Impulse Item, Impulse Item",157.23,2024,5,May,2024-05,0,2297.5,5
12186,70,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-03-09,Same Day,"Accessory, Accessory",55.19,2024,3,March,2024-03,1,6838.08,6
12186,70,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-07-26,Standard,Extended Warranty,35.98,2024,7,July,2024-07,1,2279.36,2
12186,70,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-09-02,Standard,Accessory,54.43,2024,9,September,2024-09,1,6743.2,10
12187,26,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,1838.0,459.5,4,2024-03-21,Standard,"Extended Warranty, Accessory",105.97,2024,3,March,2024-03,0,1838.0,4
12188,64,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-02-10,Same Day,Impulse Item,75.96,2024,2,February,2024-02,1,1378.5,3
12188,64,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-03-09,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",126.56,2024,3,March,2024-03,1,3611.8,10
12190,47,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-01-03,Same Day,"Extended Warranty, Accessory, Impulse Item",135.2,2024,1,January,2024-01,1,3611.8,10
12191,49,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4135.5,459.5,9,2024-09-02,Same Day,None,0.0,2024,9,September,2024-09,0,4135.5,9
12194,37,Female,Yes,Tablet,TBL345,4,Cancelled,PayPal,3145.64,786.41,4,2024-01-14,Expedited,Accessory,39.64,2024,1,January,2024-01,0,3145.64,4
12194,37,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2297.5,459.5,5,2024-03-22,Expedited,"Extended Warranty, Accessory",139.06,2024,3,March,2024-03,0,2297.5,5
12195,46,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,2024-07-12,Expedited,None,0.0,2024,7,July,2024-07,1,5504.87,7
12197,50,Female,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-06-04,Standard,"Impulse Item, Impulse Item",98.72,2024,6,June,2024-06,0,6291.28,8
12199,45,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-03-22,Standard,None,0.0,2024,3,March,2024-03,1,1805.9,5
12199,45,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-05-20,Same Day,"Extended Warranty, Impulse Item, Accessory",214.61,2024,5,May,2024-05,1,3932.05,5
12200,21,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,4595.0,459.5,10,2024-02-12,Standard,"Impulse Item, Accessory, Impulse Item",210.33,2024,2,February,2024-02,1,4595.0,10
12201,48,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-06-07,Standard,"Extended Warranty, Extended Warranty",115.31,2024,6,June,2024-06,0,2279.36,2
12202,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-05-11,Standard,"Accessory, Accessory, Accessory",163.07,2024,5,May,2024-05,1,6743.2,10
12203,78,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-06-25,Same Day,"Accessory, Impulse Item, Extended Warranty",168.51,2024,6,June,2024-06,1,1348.64,2
12203,78,Male,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-07-09,Expedited,"Accessory, Extended Warranty, Accessory",145.44,2024,7,July,2024-07,1,1348.64,2
12204,62,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,1083.54,361.18,3,2024-08-26,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",105.94,2024,8,August,2024-08,0,1083.54,3
12205,48,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1378.5,459.5,3,2024-05-09,Standard,Accessory,16.59,2024,5,May,2024-05,0,1378.5,3
12207,57,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,3216.5,459.5,7,2024-01-13,Expedited,"Impulse Item, Accessory",134.01,2024,1,January,2024-01,0,3216.5,7
12207,57,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-04-20,Same Day,"Impulse Item, Accessory, Extended Warranty",179.44,2024,4,April,2024-04,1,1139.68,1
12209,44,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-02-08,Standard,Extended Warranty,30.6,2024,2,February,2024-02,0,2279.36,2
12209,44,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-04-27,Standard,"Accessory, Impulse Item",163.18,2024,4,April,2024-04,1,2167.08,6
12211,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,2024-01-05,Expedited,None,0.0,2024,1,January,2024-01,1,3371.6,5
12211,56,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,2024-09-03,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",158.04,2024,9,September,2024-09,1,1139.68,1
12211,56,Male,No,Smartphone,SMP234,1,Completed,Credit Card,9117.44,1139.68,8,2024-09-14,Expedited,Accessory,20.81,2024,9,September,2024-09,1,9117.44,8
12213,72,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-02-02,Expedited,Extended Warranty,52.67,2024,2,February,2024-02,1,3419.04,3
12213,72,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-07-28,Standard,Impulse Item,95.91,2024,7,July,2024-07,1,3250.62,9
12216,76,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-04-03,Standard,Impulse Item,50.27,2024,4,April,2024-04,0,4558.72,4
12217,53,Female,Yes,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-03-23,Standard,"Impulse Item, Accessory",184.32,2024,3,March,2024-03,1,2022.96,3
12217,53,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,919.0,459.5,2,2024-03-31,Standard,Impulse Item,69.25,2024,3,March,2024-03,1,919.0,2
12218,26,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-06-07,Same Day,None,0.0,2024,6,June,2024-06,0,2297.5,5
12218,26,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-06-24,Expedited,Accessory,31.07,2024,6,June,2024-06,1,10257.12,9
12219,64,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,2024-02-10,Standard,Impulse Item,25.21,2024,2,February,2024-02,1,5394.56,8
12220,24,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,459.5,459.5,1,2024-01-31,Expedited,None,0.0,2024,1,January,2024-01,1,459.5,1
12220,24,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,2024-02-04,Expedited,Impulse Item,30.26,2024,2,February,2024-02,1,3676.0,8
12220,24,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,3371.6,674.32,5,2024-09-07,Standard,"Impulse Item, Extended Warranty, Impulse Item",152.41,2024,9,September,2024-09,0,3371.6,5
12222,29,Female,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-04-02,Same Day,"Accessory, Extended Warranty",95.64,2024,4,April,2024-04,1,6291.28,8
12222,29,Female,No,Smartphone,SMP234,2,Completed,Credit Card,7977.76,1139.68,7,2024-07-20,Standard,"Impulse Item, Extended Warranty, Accessory",137.76,2024,7,July,2024-07,1,7977.76,7
12224,31,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-03-25,Same Day,Impulse Item,62.8,2024,3,March,2024-03,1,674.32,1
12224,31,Female,Yes,Tablet,TBL345,2,Cancelled,Credit Card,4718.46,786.41,6,2024-07-20,Same Day,"Extended Warranty, Accessory, Accessory",220.0,2024,7,July,2024-07,0,4718.46,6
12225,32,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,2024-05-29,Standard,"Impulse Item, Extended Warranty",127.19,2024,5,May,2024-05,0,1083.54,3
12227,63,Male,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,2024-04-07,Expedited,Accessory,21.06,2024,4,April,2024-04,1,6743.2,10
12228,69,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,674.32,674.32,1,2024-04-14,Expedited,"Impulse Item, Impulse Item, Impulse Item",173.95,2024,4,April,2024-04,0,674.32,1
12228,69,Female,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,2024-06-06,Same Day,"Accessory, Accessory, Extended Warranty",235.23,2024,6,June,2024-06,0,5394.56,8
12229,30,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,2757.0,459.5,6,2024-02-03,Expedited,"Impulse Item, Extended Warranty",96.69,2024,2,February,2024-02,0,2757.0,6
12230,49,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,1139.68,1139.68,1,2024-03-30,Standard,"Impulse Item, Impulse Item, Impulse Item",172.38,2024,3,March,2024-03,0,1139.68,1
12230,49,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,6291.28,786.41,8,2024-05-28,Expedited,Impulse Item,39.55,2024,5,May,2024-05,0,6291.28,8
12232,76,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,2297.5,459.5,5,2024-03-14,Standard,"Impulse Item, Accessory",169.38,2024,3,March,2024-03,0,2297.5,5
12233,30,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,7077.69,786.41,9,2024-04-25,Same Day,Extended Warranty,41.16,2024,4,April,2024-04,1,7077.69,9
12233,30,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-06-01,Expedited,"Accessory, Extended Warranty",109.94,2024,6,June,2024-06,0,7977.76,7
12233,30,Male,Yes,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-09-09,Expedited,Accessory,28.06,2024,9,September,2024-09,1,919.0,2
12235,48,Male,No,Smartphone,SMP234,5,Completed,Credit Card,2279.36,1139.68,2,2024-07-03,Standard,None,0.0,2024,7,July,2024-07,1,2279.36,2
12235,48,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-08-24,Same Day,Extended Warranty,26.9,2024,8,August,2024-08,1,4135.5,9
12236,50,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,2024-01-20,Expedited,None,0.0,2024,1,January,2024-01,1,2022.96,3
12238,48,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-07-05,Same Day,"Accessory, Accessory",92.71,2024,7,July,2024-07,0,7077.69,9
12239,70,Male,No,Headphones,HDP456,1,Completed,PayPal,1083.54,361.18,3,2024-06-02,Expedited,Accessory,41.76,2024,6,June,2024-06,1,1083.54,3
12240,75,Male,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,2024-08-15,Standard,"Impulse Item, Impulse Item",71.35,2024,8,August,2024-08,1,4558.72,4
12243,60,Male,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,2024-04-06,Expedited,Extended Warranty,21.77,2024,4,April,2024-04,1,2889.44,8
12243,60,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-07-24,Same Day,"Extended Warranty, Impulse Item",156.55,2024,7,July,2024-07,1,2297.5,5
12244,79,Female,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,2024-07-02,Same Day,"Accessory, Impulse Item",84.02,2024,7,July,2024-07,1,5394.56,8
12244,79,Female,No,Smartphone,SMP234,2,Completed,Credit Card,3419.04,1139.68,3,2024-09-18,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",210.31,2024,9,September,2024-09,1,3419.04,3
12247,57,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,4720.24,674.32,7,2024-04-01,Standard,None,0.0,2024,4,April,2024-04,0,4720.24,7
12248,62,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,3145.64,786.41,4,2024-01-14,Expedited,"Accessory, Accessory",147.69,2024,1,January,2024-01,1,3145.64,4
12248,62,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,2024-06-23,Standard,Accessory,16.32,2024,6,June,2024-06,1,2022.96,3
12249,45,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,786.41,786.41,1,2024-04-28,Same Day,"Extended Warranty, Accessory",77.56,2024,4,April,2024-04,0,786.41,1
12249,45,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,2757.0,459.5,6,2024-09-02,Same Day,Accessory,18.51,2024,9,September,2024-09,0,2757.0,6
12253,34,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-05-07,Standard,"Impulse Item, Accessory",156.5,2024,5,May,2024-05,1,6838.08,6
12254,40,Female,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-01-31,Standard,Accessory,29.15,2024,1,January,2024-01,0,6291.28,8
12255,77,Female,No,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-07-30,Standard,Accessory,92.16,2024,7,July,2024-07,1,2279.36,2
12257,41,Male,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-07-20,Same Day,Impulse Item,45.89,2024,7,July,2024-07,1,11396.8,10
12258,77,Female,No,Laptop,LTP123,4,Cancelled,PayPal,2697.28,674.32,4,2024-03-07,Standard,Extended Warranty,22.22,2024,3,March,2024-03,0,2697.28,4
12259,67,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-02-07,Expedited,Impulse Item,85.54,2024,2,February,2024-02,1,1378.5,3
12259,67,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,2024-08-24,Expedited,"Extended Warranty, Impulse Item",94.08,2024,8,August,2024-08,0,4720.24,7
12259,67,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-08-27,Same Day,Extended Warranty,58.96,2024,8,August,2024-08,0,3676.0,8
12261,70,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,2024-02-06,Same Day,Accessory,21.31,2024,2,February,2024-02,1,459.5,1
12261,70,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,2024-08-28,Same Day,Extended Warranty,51.09,2024,8,August,2024-08,0,3371.6,5
12263,39,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4135.5,459.5,9,2024-04-29,Standard,None,0.0,2024,4,April,2024-04,0,4135.5,9
12264,69,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-02-05,Same Day,"Extended Warranty, Accessory, Impulse Item",244.75,2024,2,February,2024-02,1,1572.82,2
12264,69,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-05-04,Expedited,Extended Warranty,47.32,2024,5,May,2024-05,0,3419.04,3
12264,69,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-08-06,Same Day,Impulse Item,75.94,2024,8,August,2024-08,0,3216.5,7
12265,38,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-02-06,Same Day,None,0.0,2024,2,February,2024-02,1,4045.92,6
12266,41,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,1378.5,459.5,3,2024-08-12,Standard,"Accessory, Impulse Item",62.26,2024,8,August,2024-08,0,1378.5,3
12267,77,Male,No,Tablet,TBL345,1,Completed,PayPal,3932.05,786.41,5,2024-06-25,Standard,"Extended Warranty, Accessory, Extended Warranty",196.26,2024,6,June,2024-06,1,3932.05,5
12269,68,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-02-21,Expedited,Extended Warranty,62.55,2024,2,February,2024-02,0,9117.44,8
12269,68,Female,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-03-01,Standard,None,0.0,2024,3,March,2024-03,1,9117.44,8
12270,60,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-02-27,Standard,Impulse Item,67.16,2024,2,February,2024-02,1,361.18,1
12270,60,Female,No,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-07-07,Expedited,Impulse Item,44.15,2024,7,July,2024-07,1,3145.64,4
12271,21,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,2697.28,674.32,4,2024-02-25,Same Day,None,0.0,2024,2,February,2024-02,0,2697.28,4
12271,21,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2167.08,361.18,6,2024-06-02,Standard,"Extended Warranty, Impulse Item, Accessory",235.92,2024,6,June,2024-06,1,2167.08,6
12271,21,Male,Yes,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,2024-07-07,Expedited,"Accessory, Impulse Item, Accessory",155.95,2024,7,July,2024-07,1,1444.72,4
12272,23,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595.0,459.5,10,2024-01-08,Standard,Impulse Item,88.56,2024,1,January,2024-01,1,4595.0,10
12273,68,Male,No,Tablet,TBL345,1,Completed,PayPal,7077.69,786.41,9,2024-01-17,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",233.28,2024,1,January,2024-01,1,7077.69,9
12274,74,Male,No,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,2024-08-13,Same Day,None,0.0,2024,8,August,2024-08,1,4718.46,6
12275,55,Male,No,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,2024-02-16,Standard,"Impulse Item, Extended Warranty, Extended Warranty",188.95,2024,2,February,2024-02,1,7864.1,10
12275,55,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,919.0,459.5,2,2024-06-15,Expedited,Accessory,92.04,2024,6,June,2024-06,0,919.0,2
12276,52,Male,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1378.5,459.5,3,2024-03-22,Same Day,"Accessory, Extended Warranty",80.43,2024,3,March,2024-03,0,1378.5,3
12276,52,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-25,Same Day,"Impulse Item, Accessory",139.01,2024,5,May,2024-05,0,9117.44,8
12276,52,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,6291.28,786.41,8,2024-07-16,Same Day,None,0.0,2024,7,July,2024-07,1,6291.28,8
12276,52,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-08-11,Expedited,None,0.0,2024,8,August,2024-08,1,1805.9,5
12276,52,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-08-15,Expedited,Accessory,25.01,2024,8,August,2024-08,1,3250.62,9
